date,time,date_from,date_to,canton,source,count,url
,,2020-07-09,2020-07-22,ZH,Pflegeheim,1,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-09,2020-07-22,ZH,Restaurant,1,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-09,2020-07-22,ZH,Schule,1,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-09,2020-07-22,ZH,Sonstige,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-09,2020-07-22,ZH,Sport im Freien,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-09,2020-07-22,ZH,Sport in der Halle,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-09,2020-07-22,ZH,Veranstaltung / Feier,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-09,2020-07-22,ZH,Verein,3,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-09,2020-07-22,ZH,Zoo, Gärten,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-15,2020-07-28,ZH,Arbeitsplatz,15,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-15,2020-07-28,ZH,Club / Bar,2,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-15,2020-07-28,ZH,Eigener Haushalt,48,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-15,2020-07-28,ZH,Im Haushalt von Freunden / Familie,11,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-15,2020-07-28,ZH,Internationale Reise,8,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-15,2020-07-28,ZH,Krippe,4,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-15,2020-07-28,ZH,Medizin. Einrichtung,1,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-15,2020-07-28,ZH,Nicht eindeutig,198,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-15,2020-07-28,ZH,Ohne Angabe,4,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-15,2020-07-28,ZH,Pflegeheim,5,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-15,2020-07-28,ZH,Restaurant,4,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-15,2020-07-28,ZH,Sport im Freien,1,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-15,2020-07-28,ZH,Sportverein,1,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-15,2020-07-28,ZH,Verein,2,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-16,2020-07-29,ZH,Arbeitsplatz,15,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-16,2020-07-29,ZH,Club / Bar,2,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-16,2020-07-29,ZH,Eigener Haushalt,44,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-16,2020-07-29,ZH,Friseur, Massage o.ä.,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-16,2020-07-29,ZH,Hotel oder andere Unterkunft,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-16,2020-07-29,ZH,Im Haushalt von Freunden / Familie,13,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-16,2020-07-29,ZH,Internationale Reise,12,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-16,2020-07-29,ZH,Krippe,4,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-16,2020-07-29,ZH,Medizin. Einrichtung,1,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-16,2020-07-29,ZH,Nicht eindeutig,201,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-16,2020-07-29,ZH,Ohne Angabe,3,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-16,2020-07-29,ZH,Pflegeheim,5,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-16,2020-07-29,ZH,Restaurant,4,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-16,2020-07-29,ZH,Schule,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-16,2020-07-29,ZH,Sonstige,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-16,2020-07-29,ZH,Sport im Freien,1,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-16,2020-07-29,ZH,Sport in der Halle,1,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-16,2020-07-29,ZH,Veranstaltung / Feier,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-16,2020-07-29,ZH,Verein,2,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-16,2020-07-29,ZH,Zoo, Gärten,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-23,2020-08-05,ZH,Arbeitsplatz,19,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-23,2020-08-05,ZH,Club / Bar,1,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-23,2020-08-05,ZH,Eigener Haushalt,61,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-23,2020-08-05,ZH,Friseur, Massage o.ä.,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-23,2020-08-05,ZH,Hotel oder andere Unterkunft,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-23,2020-08-05,ZH,Im Haushalt von Freunden / Familie,14,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-23,2020-08-05,ZH,Internationale Reise,11,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-23,2020-08-05,ZH,Krippe,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-23,2020-08-05,ZH,Medizin. Einrichtung,1,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-23,2020-08-05,ZH,Nicht eindeutig,210,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-23,2020-08-05,ZH,Ohne Angabe,3,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-23,2020-08-05,ZH,Pflegeheim,5,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-23,2020-08-05,ZH,Restaurant,4,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-23,2020-08-05,ZH,Schule,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-23,2020-08-05,ZH,Sonstige,1,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-23,2020-08-05,ZH,Sport im Freien,1,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-23,2020-08-05,ZH,Sport in der Halle,1,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-23,2020-08-05,ZH,Veranstaltung / Feier,2,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-23,2020-08-05,ZH,Verein,1,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-23,2020-08-05,ZH,Zoo, Gärten,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-28,2020-08-10,ZH,Arbeitsplatz,13,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-28,2020-08-10,ZH,Eigener Haushalt,78,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-28,2020-08-10,ZH,Hotel oder andere Unterkunft,2,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-28,2020-08-10,ZH,Im Haushalt von Freunden / Familie,18,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-28,2020-08-10,ZH,Internationale Reise,14,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-28,2020-08-10,ZH,Medizin. Einrichtung,2,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-28,2020-08-10,ZH,Nicht eindeutig,259,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-28,2020-08-10,ZH,Ohne Angabe,7,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-28,2020-08-10,ZH,Pflegeheim,1,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-28,2020-08-10,ZH,Restaurant,2,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-28,2020-08-10,ZH,Sonstige,4,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-28,2020-08-10,ZH,Sport in der Halle,1,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-28,2020-08-10,ZH,Veranstaltung / Feier,2,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-28,2020-08-10,ZH,Verein,2,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-30,2020-08-12,ZH,Arbeitsplatz,13,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-30,2020-08-12,ZH,Club / Bar,1,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-30,2020-08-12,ZH,Eigener Haushalt,95,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-30,2020-08-12,ZH,Friseur, Massage o.ä.,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-30,2020-08-12,ZH,Hotel oder andere Unterkunft,4,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-30,2020-08-12,ZH,Im Haushalt von Freunden / Familie,23,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-30,2020-08-12,ZH,Internationale Reise,20,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-30,2020-08-12,ZH,Krippe,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-30,2020-08-12,ZH,Medizin. Einrichtung,2,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-30,2020-08-12,ZH,Nicht eindeutig,282,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-30,2020-08-12,ZH,Ohne Angabe,7,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-30,2020-08-12,ZH,Pflegeheim,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-30,2020-08-12,ZH,Restaurant,2,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-30,2020-08-12,ZH,Schule,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-30,2020-08-12,ZH,Sonstige,6,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-30,2020-08-12,ZH,Sport im Freien,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-30,2020-08-12,ZH,Sport in der Halle,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-30,2020-08-12,ZH,Veranstaltung / Feier,3,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-30,2020-08-12,ZH,Verein,4,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-07-30,2020-08-12,ZH,Zoo, Gärten,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-08-06,2020-08-19,ZH,Arbeitsplatz,8,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-08-06,2020-08-19,ZH,Club / Bar,18,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-08-06,2020-08-19,ZH,Eigener Haushalt,100,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-08-06,2020-08-19,ZH,Friseur, Massage o.ä.,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-08-06,2020-08-19,ZH,Hotel oder andere Unterkunft,7,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-08-06,2020-08-19,ZH,Im Haushalt von Freunden / Familie,28,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-08-06,2020-08-19,ZH,Internationale Reise,45,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-08-06,2020-08-19,ZH,Krippe,3,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-08-06,2020-08-19,ZH,Medizin. Einrichtung,2,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-08-06,2020-08-19,ZH,Nicht eindeutig,412,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-08-06,2020-08-19,ZH,Ohne Angabe,17,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-08-06,2020-08-19,ZH,Pflegeheim,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-08-06,2020-08-19,ZH,Restaurant,2,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-08-06,2020-08-19,ZH,Schule,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-08-06,2020-08-19,ZH,Sonstige,11,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-08-06,2020-08-19,ZH,Sport im Freien,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-08-06,2020-08-19,ZH,Sport in der Halle,0,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-08-06,2020-08-19,ZH,Veranstaltung / Feier,3,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-08-06,2020-08-19,ZH,Verein,3,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
,,2020-08-06,2020-08-19,ZH,Zoo, Gärten,2,https://raw.githubusercontent.com/openZH/covid_19_contact_tracing_ZH/master/data/Ansteckungswege.csv
