date,time,date_from,date_to,canton,source,count,url
2021-01-29,00:00:00,,,ZG,"Keine Vermutung zur Ansteckungsquelle",1275,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-11.csv
2021-01-29,00:00:00,,,ZG,"Reisen",54,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-11.csv
2021-01-29,00:00:00,,,ZG,"Restaurationsbetriebe",17,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-11.csv
2021-01-29,00:00:00,,,ZG,"Soziale Institutionen (inkl. Pflegeheime)",348,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-11.csv
2021-01-29,00:00:00,,,ZG,"Sport",41,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-11.csv
2021-01-29,00:00:00,,,ZG,"Veranstaltungen",17,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-11.csv
2021-01-29,00:00:00,,,ZG,"Vereine (ohne Sport)",0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-11.csv
2021-01-30,08:00:00,,,ZG,"Anderes",26,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-11.csv
2021-01-30,08:00:00,,,ZG,"Arbeit (ohne Gesundheits- und Bildungseinrichtungen und soziale Institutionen)",267,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-11.csv
2021-01-30,08:00:00,,,ZG,"Bildungseinrichtungen",168,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-11.csv
2021-01-30,08:00:00,,,ZG,"Familie und Freunde",1261,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-11.csv
2021-01-30,08:00:00,,,ZG,"Gesundheitseinrichungen (ohne Pflegeheime)",123,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-11.csv
2021-01-30,08:00:00,,,ZG,"Keine Vermutung zur Ansteckungsquelle",1268,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-11.csv
2021-01-30,08:00:00,,,ZG,"Reisen",52,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-11.csv
2021-01-30,08:00:00,,,ZG,"Restaurationsbetriebe",17,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-11.csv
2021-01-30,08:00:00,,,ZG,"Soziale Institutionen (inkl. Pflegeheime)",343,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-11.csv
2021-01-30,08:00:00,,,ZG,"Sport",40,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-11.csv
2021-01-30,08:00:00,,,ZG,"Veranstaltungen",17,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-11.csv
2021-01-30,08:00:00,,,ZG,"Vereine (ohne Sport)",0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/daten/themen/result-themen-14-03-11.csv
